id,account_code,account_name,account_type
3006,ACCT3006,Compte numéro 3006,Charge
3007,ACCT3007,Compte numéro 3007,Passif
3008,ACCT3008,Compte numéro 3008,Produit
3009,ACCT3009,Compte numéro 3009,Charge
3010,ACCT3010,Compte numéro 3010,Charge
3011,ACCT3011,Compte numéro 3011,Produit
3012,ACCT3012,Compte numéro 3012,Actif
3013,ACCT3013,Compte numéro 3013,Passif
3014,ACCT3014,Compte numéro 3014,Produit
3015,ACCT3015,Compte numéro 3015,Passif
3016,ACCT3016,Compte numéro 3016,Charge
3017,ACCT3017,Compte numéro 3017,Actif
3018,ACCT3018,Compte numéro 3018,Charge
3019,ACCT3019,Compte numéro 3019,Passif
3020,ACCT3020,Compte numéro 3020,Actif
3021,ACCT3021,Compte numéro 3021,Produit
3022,ACCT3022,Compte numéro 3022,Charge
3023,ACCT3023,Compte numéro 3023,Passif
3024,ACCT3024,Compte numéro 3024,Produit
3025,ACCT3025,Compte numéro 3025,Charge
3026,ACCT3026,Compte numéro 3026,Charge
3027,ACCT3027,Compte numéro 3027,Passif
3028,ACCT3028,Compte numéro 3028,Charge
3029,ACCT3029,Compte numéro 3029,Charge
3030,ACCT3030,Compte numéro 3030,Charge
3031,ACCT3031,Compte numéro 3031,Charge
3032,ACCT3032,Compte numéro 3032,Passif
3033,ACCT3033,Compte numéro 3033,Passif
3034,ACCT3034,Compte numéro 3034,Actif
3035,ACCT3035,Compte numéro 3035,Passif
3036,ACCT3036,Compte numéro 3036,Passif
3037,ACCT3037,Compte numéro 3037,Charge
3038,ACCT3038,Compte numéro 3038,Passif
3039,ACCT3039,Compte numéro 3039,Passif
3040,ACCT3040,Compte numéro 3040,Charge
3041,ACCT3041,Compte numéro 3041,Actif
3042,ACCT3042,Compte numéro 3042,Charge
3043,ACCT3043,Compte numéro 3043,Charge
3044,ACCT3044,Compte numéro 3044,Passif
3045,ACCT3045,Compte numéro 3045,Charge
3046,ACCT3046,Compte numéro 3046,Actif
3047,ACCT3047,Compte numéro 3047,Charge
3048,ACCT3048,Compte numéro 3048,Charge
3049,ACCT3049,Compte numéro 3049,Passif
3050,ACCT3050,Compte numéro 3050,Actif
3051,ACCT3051,Compte numéro 3051,Actif
3052,ACCT3052,Compte numéro 3052,Actif
3053,ACCT3053,Compte numéro 3053,Passif
3054,ACCT3054,Compte numéro 3054,Charge
3055,ACCT3055,Compte numéro 3055,Actif
3056,ACCT3056,Compte numéro 3056,Actif
3057,ACCT3057,Compte numéro 3057,Passif
3058,ACCT3058,Compte numéro 3058,Produit
3059,ACCT3059,Compte numéro 3059,Produit
3060,ACCT3060,Compte numéro 3060,Actif
3061,ACCT3061,Compte numéro 3061,Produit
3062,ACCT3062,Compte numéro 3062,Actif
3063,ACCT3063,Compte numéro 3063,Charge
3064,ACCT3064,Compte numéro 3064,Produit
3065,ACCT3065,Compte numéro 3065,Charge
3066,ACCT3066,Compte numéro 3066,Actif
3067,ACCT3067,Compte numéro 3067,Charge
3068,ACCT3068,Compte numéro 3068,Produit
3069,ACCT3069,Compte numéro 3069,Charge
3070,ACCT3070,Compte numéro 3070,Charge
3071,ACCT3071,Compte numéro 3071,Actif
3072,ACCT3072,Compte numéro 3072,Actif
3073,ACCT3073,Compte numéro 3073,Produit
3074,ACCT3074,Compte numéro 3074,Passif
3075,ACCT3075,Compte numéro 3075,Produit
3076,ACCT3076,Compte numéro 3076,Actif
3077,ACCT3077,Compte numéro 3077,Charge
3078,ACCT3078,Compte numéro 3078,Charge
3079,ACCT3079,Compte numéro 3079,Passif
3080,ACCT3080,Compte numéro 3080,Produit
3081,ACCT3081,Compte numéro 3081,Charge
3082,ACCT3082,Compte numéro 3082,Passif
3083,ACCT3083,Compte numéro 3083,Actif
3084,ACCT3084,Compte numéro 3084,Produit
3085,ACCT3085,Compte numéro 3085,Charge
3086,ACCT3086,Compte numéro 3086,Actif
3087,ACCT3087,Compte numéro 3087,Charge
3088,ACCT3088,Compte numéro 3088,Passif
3089,ACCT3089,Compte numéro 3089,Passif
3090,ACCT3090,Compte numéro 3090,Actif
3091,ACCT3091,Compte numéro 3091,Produit
3092,ACCT3092,Compte numéro 3092,Passif
3093,ACCT3093,Compte numéro 3093,Passif
3094,ACCT3094,Compte numéro 3094,Charge
3095,ACCT3095,Compte numéro 3095,Produit
3096,ACCT3096,Compte numéro 3096,Produit
3097,ACCT3097,Compte numéro 3097,Charge
3098,ACCT3098,Compte numéro 3098,Actif
3099,ACCT3099,Compte numéro 3099,Passif
3100,ACCT3100,Compte numéro 3100,Actif
3101,ACCT3101,Compte numéro 3101,Produit
3102,ACCT3102,Compte numéro 3102,Actif
3103,ACCT3103,Compte numéro 3103,Passif
3104,ACCT3104,Compte numéro 3104,Produit
3105,ACCT3105,Compte numéro 3105,Charge
3106,ACCT3106,Compte numéro 3106,Actif
3107,ACCT3107,Compte numéro 3107,Charge
3108,ACCT3108,Compte numéro 3108,Actif
3109,ACCT3109,Compte numéro 3109,Produit
3110,ACCT3110,Compte numéro 3110,Charge
3111,ACCT3111,Compte numéro 3111,Actif
3112,ACCT3112,Compte numéro 3112,Passif
3113,ACCT3113,Compte numéro 3113,Passif
3114,ACCT3114,Compte numéro 3114,Charge
3115,ACCT3115,Compte numéro 3115,Produit
3116,ACCT3116,Compte numéro 3116,Actif
3117,ACCT3117,Compte numéro 3117,Actif
3118,ACCT3118,Compte numéro 3118,Actif
3119,ACCT3119,Compte numéro 3119,Produit
3120,ACCT3120,Compte numéro 3120,Produit
3121,ACCT3121,Compte numéro 3121,Actif
3122,ACCT3122,Compte numéro 3122,Charge
3123,ACCT3123,Compte numéro 3123,Charge
3124,ACCT3124,Compte numéro 3124,Produit
3125,ACCT3125,Compte numéro 3125,Charge
3126,ACCT3126,Compte numéro 3126,Produit
3127,ACCT3127,Compte numéro 3127,Passif
3128,ACCT3128,Compte numéro 3128,Actif
3129,ACCT3129,Compte numéro 3129,Passif
3130,ACCT3130,Compte numéro 3130,Passif
3131,ACCT3131,Compte numéro 3131,Charge
3132,ACCT3132,Compte numéro 3132,Actif
3133,ACCT3133,Compte numéro 3133,Charge
3134,ACCT3134,Compte numéro 3134,Charge
3135,ACCT3135,Compte numéro 3135,Produit
3136,ACCT3136,Compte numéro 3136,Passif
3137,ACCT3137,Compte numéro 3137,Passif
3138,ACCT3138,Compte numéro 3138,Produit
3139,ACCT3139,Compte numéro 3139,Passif
3140,ACCT3140,Compte numéro 3140,Charge
3141,ACCT3141,Compte numéro 3141,Charge
3142,ACCT3142,Compte numéro 3142,Passif
3143,ACCT3143,Compte numéro 3143,Actif
3144,ACCT3144,Compte numéro 3144,Charge
3145,ACCT3145,Compte numéro 3145,Charge
3146,ACCT3146,Compte numéro 3146,Actif
3147,ACCT3147,Compte numéro 3147,Actif
3148,ACCT3148,Compte numéro 3148,Actif
3149,ACCT3149,Compte numéro 3149,Produit
3150,ACCT3150,Compte numéro 3150,Actif
3151,ACCT3151,Compte numéro 3151,Produit
3152,ACCT3152,Compte numéro 3152,Passif
3153,ACCT3153,Compte numéro 3153,Actif
3154,ACCT3154,Compte numéro 3154,Passif
3155,ACCT3155,Compte numéro 3155,Passif
3156,ACCT3156,Compte numéro 3156,Passif
3157,ACCT3157,Compte numéro 3157,Produit
3158,ACCT3158,Compte numéro 3158,Charge
3159,ACCT3159,Compte numéro 3159,Charge
3160,ACCT3160,Compte numéro 3160,Produit
3161,ACCT3161,Compte numéro 3161,Charge
3162,ACCT3162,Compte numéro 3162,Produit
3163,ACCT3163,Compte numéro 3163,Charge
3164,ACCT3164,Compte numéro 3164,Passif
3165,ACCT3165,Compte numéro 3165,Produit
3166,ACCT3166,Compte numéro 3166,Charge
3167,ACCT3167,Compte numéro 3167,Actif
3168,ACCT3168,Compte numéro 3168,Passif
3169,ACCT3169,Compte numéro 3169,Produit
3170,ACCT3170,Compte numéro 3170,Actif
3171,ACCT3171,Compte numéro 3171,Passif
3172,ACCT3172,Compte numéro 3172,Passif
3173,ACCT3173,Compte numéro 3173,Produit
3174,ACCT3174,Compte numéro 3174,Actif
3175,ACCT3175,Compte numéro 3175,Passif
3176,ACCT3176,Compte numéro 3176,Passif
3177,ACCT3177,Compte numéro 3177,Passif
3178,ACCT3178,Compte numéro 3178,Charge
3179,ACCT3179,Compte numéro 3179,Charge
3180,ACCT3180,Compte numéro 3180,Passif
3181,ACCT3181,Compte numéro 3181,Actif
3182,ACCT3182,Compte numéro 3182,Passif
3183,ACCT3183,Compte numéro 3183,Actif
3184,ACCT3184,Compte numéro 3184,Produit
3185,ACCT3185,Compte numéro 3185,Charge
3186,ACCT3186,Compte numéro 3186,Actif
3187,ACCT3187,Compte numéro 3187,Passif
3188,ACCT3188,Compte numéro 3188,Charge
3189,ACCT3189,Compte numéro 3189,Charge
3190,ACCT3190,Compte numéro 3190,Passif
3191,ACCT3191,Compte numéro 3191,Actif
3192,ACCT3192,Compte numéro 3192,Passif
3193,ACCT3193,Compte numéro 3193,Passif
3194,ACCT3194,Compte numéro 3194,Actif
3195,ACCT3195,Compte numéro 3195,Actif
3196,ACCT3196,Compte numéro 3196,Produit
3197,ACCT3197,Compte numéro 3197,Produit
3198,ACCT3198,Compte numéro 3198,Produit
3199,ACCT3199,Compte numéro 3199,Passif
3200,ACCT3200,Compte numéro 3200,Passif
3201,ACCT3201,Compte numéro 3201,Passif
3202,ACCT3202,Compte numéro 3202,Produit
3203,ACCT3203,Compte numéro 3203,Passif
3204,ACCT3204,Compte numéro 3204,Passif
3205,ACCT3205,Compte numéro 3205,Charge
3206,ACCT3206,Compte numéro 3206,Charge
3207,ACCT3207,Compte numéro 3207,Passif
3208,ACCT3208,Compte numéro 3208,Produit
3209,ACCT3209,Compte numéro 3209,Passif
3210,ACCT3210,Compte numéro 3210,Produit
3211,ACCT3211,Compte numéro 3211,Produit
3212,ACCT3212,Compte numéro 3212,Passif
3213,ACCT3213,Compte numéro 3213,Charge
3214,ACCT3214,Compte numéro 3214,Actif
3215,ACCT3215,Compte numéro 3215,Passif
3216,ACCT3216,Compte numéro 3216,Actif
3217,ACCT3217,Compte numéro 3217,Produit
3218,ACCT3218,Compte numéro 3218,Passif
3219,ACCT3219,Compte numéro 3219,Charge
3220,ACCT3220,Compte numéro 3220,Actif
3221,ACCT3221,Compte numéro 3221,Actif
3222,ACCT3222,Compte numéro 3222,Produit
3223,ACCT3223,Compte numéro 3223,Actif
3224,ACCT3224,Compte numéro 3224,Charge
3225,ACCT3225,Compte numéro 3225,Actif
3226,ACCT3226,Compte numéro 3226,Charge
3227,ACCT3227,Compte numéro 3227,Charge
3228,ACCT3228,Compte numéro 3228,Actif
3229,ACCT3229,Compte numéro 3229,Produit
3230,ACCT3230,Compte numéro 3230,Passif
3231,ACCT3231,Compte numéro 3231,Charge
3232,ACCT3232,Compte numéro 3232,Charge
3233,ACCT3233,Compte numéro 3233,Produit
3234,ACCT3234,Compte numéro 3234,Actif
3235,ACCT3235,Compte numéro 3235,Passif
3236,ACCT3236,Compte numéro 3236,Charge
3237,ACCT3237,Compte numéro 3237,Produit
3238,ACCT3238,Compte numéro 3238,Passif
3239,ACCT3239,Compte numéro 3239,Actif
3240,ACCT3240,Compte numéro 3240,Passif
3241,ACCT3241,Compte numéro 3241,Actif
3242,ACCT3242,Compte numéro 3242,Charge
3243,ACCT3243,Compte numéro 3243,Charge
3244,ACCT3244,Compte numéro 3244,Passif
3245,ACCT3245,Compte numéro 3245,Actif
3246,ACCT3246,Compte numéro 3246,Produit
3247,ACCT3247,Compte numéro 3247,Actif
3248,ACCT3248,Compte numéro 3248,Actif
3249,ACCT3249,Compte numéro 3249,Passif
3250,ACCT3250,Compte numéro 3250,Actif
3251,ACCT3251,Compte numéro 3251,Produit
3252,ACCT3252,Compte numéro 3252,Actif
3253,ACCT3253,Compte numéro 3253,Actif
3254,ACCT3254,Compte numéro 3254,Produit
3255,ACCT3255,Compte numéro 3255,Charge
3256,ACCT3256,Compte numéro 3256,Charge
3257,ACCT3257,Compte numéro 3257,Charge
3258,ACCT3258,Compte numéro 3258,Produit
3259,ACCT3259,Compte numéro 3259,Actif
3260,ACCT3260,Compte numéro 3260,Produit
3261,ACCT3261,Compte numéro 3261,Passif
3262,ACCT3262,Compte numéro 3262,Passif
3263,ACCT3263,Compte numéro 3263,Actif
3264,ACCT3264,Compte numéro 3264,Actif
3265,ACCT3265,Compte numéro 3265,Produit
3266,ACCT3266,Compte numéro 3266,Charge
3267,ACCT3267,Compte numéro 3267,Charge
3268,ACCT3268,Compte numéro 3268,Passif
3269,ACCT3269,Compte numéro 3269,Passif
3270,ACCT3270,Compte numéro 3270,Produit
3271,ACCT3271,Compte numéro 3271,Charge
3272,ACCT3272,Compte numéro 3272,Charge
3273,ACCT3273,Compte numéro 3273,Actif
3274,ACCT3274,Compte numéro 3274,Produit
3275,ACCT3275,Compte numéro 3275,Produit
3276,ACCT3276,Compte numéro 3276,Produit
3277,ACCT3277,Compte numéro 3277,Produit
3278,ACCT3278,Compte numéro 3278,Passif
3279,ACCT3279,Compte numéro 3279,Actif
3280,ACCT3280,Compte numéro 3280,Actif
3281,ACCT3281,Compte numéro 3281,Charge
3282,ACCT3282,Compte numéro 3282,Produit
3283,ACCT3283,Compte numéro 3283,Actif
3284,ACCT3284,Compte numéro 3284,Produit
3285,ACCT3285,Compte numéro 3285,Passif
3286,ACCT3286,Compte numéro 3286,Passif
3287,ACCT3287,Compte numéro 3287,Charge
3288,ACCT3288,Compte numéro 3288,Produit
3289,ACCT3289,Compte numéro 3289,Produit
3290,ACCT3290,Compte numéro 3290,Actif
3291,ACCT3291,Compte numéro 3291,Charge
3292,ACCT3292,Compte numéro 3292,Charge
3293,ACCT3293,Compte numéro 3293,Passif
3294,ACCT3294,Compte numéro 3294,Charge
3295,ACCT3295,Compte numéro 3295,Passif
3296,ACCT3296,Compte numéro 3296,Produit
3297,ACCT3297,Compte numéro 3297,Charge
3298,ACCT3298,Compte numéro 3298,Charge
3299,ACCT3299,Compte numéro 3299,Actif
3300,ACCT3300,Compte numéro 3300,Passif
3301,ACCT3301,Compte numéro 3301,Passif
3302,ACCT3302,Compte numéro 3302,Produit
3303,ACCT3303,Compte numéro 3303,Passif
3304,ACCT3304,Compte numéro 3304,Actif
3305,ACCT3305,Compte numéro 3305,Produit
3306,ACCT3306,Compte numéro 3306,Actif
3307,ACCT3307,Compte numéro 3307,Produit
3308,ACCT3308,Compte numéro 3308,Actif
3309,ACCT3309,Compte numéro 3309,Produit
3310,ACCT3310,Compte numéro 3310,Charge
3311,ACCT3311,Compte numéro 3311,Passif
3312,ACCT3312,Compte numéro 3312,Produit
3313,ACCT3313,Compte numéro 3313,Charge
3314,ACCT3314,Compte numéro 3314,Produit
3315,ACCT3315,Compte numéro 3315,Produit
3316,ACCT3316,Compte numéro 3316,Passif
3317,ACCT3317,Compte numéro 3317,Actif
3318,ACCT3318,Compte numéro 3318,Passif
3319,ACCT3319,Compte numéro 3319,Actif
3320,ACCT3320,Compte numéro 3320,Actif
3321,ACCT3321,Compte numéro 3321,Actif
3322,ACCT3322,Compte numéro 3322,Produit
3323,ACCT3323,Compte numéro 3323,Passif
3324,ACCT3324,Compte numéro 3324,Produit
3325,ACCT3325,Compte numéro 3325,Actif
3326,ACCT3326,Compte numéro 3326,Produit
3327,ACCT3327,Compte numéro 3327,Passif
3328,ACCT3328,Compte numéro 3328,Passif
3329,ACCT3329,Compte numéro 3329,Passif
3330,ACCT3330,Compte numéro 3330,Actif
3331,ACCT3331,Compte numéro 3331,Actif
3332,ACCT3332,Compte numéro 3332,Actif
3333,ACCT3333,Compte numéro 3333,Actif
3334,ACCT3334,Compte numéro 3334,Passif
3335,ACCT3335,Compte numéro 3335,Actif
3336,ACCT3336,Compte numéro 3336,Passif
3337,ACCT3337,Compte numéro 3337,Produit
3338,ACCT3338,Compte numéro 3338,Charge
3339,ACCT3339,Compte numéro 3339,Actif
3340,ACCT3340,Compte numéro 3340,Actif
3341,ACCT3341,Compte numéro 3341,Passif
3342,ACCT3342,Compte numéro 3342,Actif
3343,ACCT3343,Compte numéro 3343,Charge
3344,ACCT3344,Compte numéro 3344,Produit
3345,ACCT3345,Compte numéro 3345,Actif
3346,ACCT3346,Compte numéro 3346,Charge
3347,ACCT3347,Compte numéro 3347,Charge
3348,ACCT3348,Compte numéro 3348,Charge
3349,ACCT3349,Compte numéro 3349,Passif
3350,ACCT3350,Compte numéro 3350,Actif
3351,ACCT3351,Compte numéro 3351,Actif
3352,ACCT3352,Compte numéro 3352,Actif
3353,ACCT3353,Compte numéro 3353,Passif
3354,ACCT3354,Compte numéro 3354,Passif
3355,ACCT3355,Compte numéro 3355,Actif
3356,ACCT3356,Compte numéro 3356,Produit
3357,ACCT3357,Compte numéro 3357,Charge
3358,ACCT3358,Compte numéro 3358,Passif
3359,ACCT3359,Compte numéro 3359,Actif
3360,ACCT3360,Compte numéro 3360,Actif
3361,ACCT3361,Compte numéro 3361,Passif
3362,ACCT3362,Compte numéro 3362,Produit
3363,ACCT3363,Compte numéro 3363,Charge
3364,ACCT3364,Compte numéro 3364,Produit
3365,ACCT3365,Compte numéro 3365,Produit
3366,ACCT3366,Compte numéro 3366,Produit
3367,ACCT3367,Compte numéro 3367,Charge
3368,ACCT3368,Compte numéro 3368,Produit
3369,ACCT3369,Compte numéro 3369,Produit
3370,ACCT3370,Compte numéro 3370,Passif
3371,ACCT3371,Compte numéro 3371,Actif
3372,ACCT3372,Compte numéro 3372,Charge
3373,ACCT3373,Compte numéro 3373,Charge
3374,ACCT3374,Compte numéro 3374,Actif
3375,ACCT3375,Compte numéro 3375,Passif
3376,ACCT3376,Compte numéro 3376,Passif
3377,ACCT3377,Compte numéro 3377,Actif
3378,ACCT3378,Compte numéro 3378,Charge
3379,ACCT3379,Compte numéro 3379,Passif
3380,ACCT3380,Compte numéro 3380,Passif
3381,ACCT3381,Compte numéro 3381,Produit
3382,ACCT3382,Compte numéro 3382,Charge
3383,ACCT3383,Compte numéro 3383,Charge
3384,ACCT3384,Compte numéro 3384,Passif
3385,ACCT3385,Compte numéro 3385,Charge
3386,ACCT3386,Compte numéro 3386,Produit
3387,ACCT3387,Compte numéro 3387,Produit
3388,ACCT3388,Compte numéro 3388,Charge
3389,ACCT3389,Compte numéro 3389,Produit
3390,ACCT3390,Compte numéro 3390,Passif
3391,ACCT3391,Compte numéro 3391,Produit
3392,ACCT3392,Compte numéro 3392,Passif
3393,ACCT3393,Compte numéro 3393,Charge
3394,ACCT3394,Compte numéro 3394,Passif
3395,ACCT3395,Compte numéro 3395,Charge
3396,ACCT3396,Compte numéro 3396,Charge
3397,ACCT3397,Compte numéro 3397,Passif
3398,ACCT3398,Compte numéro 3398,Charge
3399,ACCT3399,Compte numéro 3399,Passif
3400,ACCT3400,Compte numéro 3400,Actif
3401,ACCT3401,Compte numéro 3401,Charge
3402,ACCT3402,Compte numéro 3402,Passif
3403,ACCT3403,Compte numéro 3403,Produit
3404,ACCT3404,Compte numéro 3404,Charge
3405,ACCT3405,Compte numéro 3405,Passif
3406,ACCT3406,Compte numéro 3406,Passif
3407,ACCT3407,Compte numéro 3407,Produit
3408,ACCT3408,Compte numéro 3408,Actif
3409,ACCT3409,Compte numéro 3409,Passif
3410,ACCT3410,Compte numéro 3410,Actif
3411,ACCT3411,Compte numéro 3411,Passif
3412,ACCT3412,Compte numéro 3412,Charge
3413,ACCT3413,Compte numéro 3413,Actif
3414,ACCT3414,Compte numéro 3414,Actif
3415,ACCT3415,Compte numéro 3415,Passif
3416,ACCT3416,Compte numéro 3416,Produit
3417,ACCT3417,Compte numéro 3417,Produit
3418,ACCT3418,Compte numéro 3418,Actif
3419,ACCT3419,Compte numéro 3419,Produit
3420,ACCT3420,Compte numéro 3420,Passif
3421,ACCT3421,Compte numéro 3421,Produit
3422,ACCT3422,Compte numéro 3422,Charge
3423,ACCT3423,Compte numéro 3423,Passif
3424,ACCT3424,Compte numéro 3424,Charge
3425,ACCT3425,Compte numéro 3425,Produit
3426,ACCT3426,Compte numéro 3426,Passif
3427,ACCT3427,Compte numéro 3427,Actif
3428,ACCT3428,Compte numéro 3428,Charge
3429,ACCT3429,Compte numéro 3429,Produit
3430,ACCT3430,Compte numéro 3430,Produit
3431,ACCT3431,Compte numéro 3431,Actif
3432,ACCT3432,Compte numéro 3432,Actif
3433,ACCT3433,Compte numéro 3433,Produit
3434,ACCT3434,Compte numéro 3434,Actif
3435,ACCT3435,Compte numéro 3435,Produit
3436,ACCT3436,Compte numéro 3436,Produit
3437,ACCT3437,Compte numéro 3437,Actif
3438,ACCT3438,Compte numéro 3438,Actif
3439,ACCT3439,Compte numéro 3439,Passif
3440,ACCT3440,Compte numéro 3440,Passif
3441,ACCT3441,Compte numéro 3441,Charge
3442,ACCT3442,Compte numéro 3442,Produit
3443,ACCT3443,Compte numéro 3443,Charge
3444,ACCT3444,Compte numéro 3444,Produit
3445,ACCT3445,Compte numéro 3445,Charge
3446,ACCT3446,Compte numéro 3446,Actif
3447,ACCT3447,Compte numéro 3447,Charge
3448,ACCT3448,Compte numéro 3448,Passif
3449,ACCT3449,Compte numéro 3449,Produit
3450,ACCT3450,Compte numéro 3450,Actif
3451,ACCT3451,Compte numéro 3451,Charge
3452,ACCT3452,Compte numéro 3452,Produit
3453,ACCT3453,Compte numéro 3453,Passif
3454,ACCT3454,Compte numéro 3454,Passif
3455,ACCT3455,Compte numéro 3455,Passif
3456,ACCT3456,Compte numéro 3456,Charge
3457,ACCT3457,Compte numéro 3457,Actif
3458,ACCT3458,Compte numéro 3458,Charge
3459,ACCT3459,Compte numéro 3459,Produit
3460,ACCT3460,Compte numéro 3460,Charge
3461,ACCT3461,Compte numéro 3461,Actif
3462,ACCT3462,Compte numéro 3462,Actif
3463,ACCT3463,Compte numéro 3463,Charge
3464,ACCT3464,Compte numéro 3464,Produit
3465,ACCT3465,Compte numéro 3465,Actif
3466,ACCT3466,Compte numéro 3466,Charge
3467,ACCT3467,Compte numéro 3467,Charge
3468,ACCT3468,Compte numéro 3468,Passif
3469,ACCT3469,Compte numéro 3469,Passif
3470,ACCT3470,Compte numéro 3470,Charge
3471,ACCT3471,Compte numéro 3471,Actif
3472,ACCT3472,Compte numéro 3472,Actif
3473,ACCT3473,Compte numéro 3473,Passif
3474,ACCT3474,Compte numéro 3474,Charge
3475,ACCT3475,Compte numéro 3475,Charge
3476,ACCT3476,Compte numéro 3476,Actif
3477,ACCT3477,Compte numéro 3477,Charge
3478,ACCT3478,Compte numéro 3478,Passif
3479,ACCT3479,Compte numéro 3479,Produit
3480,ACCT3480,Compte numéro 3480,Charge
3481,ACCT3481,Compte numéro 3481,Passif
3482,ACCT3482,Compte numéro 3482,Produit
3483,ACCT3483,Compte numéro 3483,Charge
3484,ACCT3484,Compte numéro 3484,Produit
3485,ACCT3485,Compte numéro 3485,Passif
3486,ACCT3486,Compte numéro 3486,Produit
3487,ACCT3487,Compte numéro 3487,Passif
3488,ACCT3488,Compte numéro 3488,Passif
3489,ACCT3489,Compte numéro 3489,Passif
3490,ACCT3490,Compte numéro 3490,Produit
3491,ACCT3491,Compte numéro 3491,Passif
3492,ACCT3492,Compte numéro 3492,Actif
3493,ACCT3493,Compte numéro 3493,Charge
3494,ACCT3494,Compte numéro 3494,Actif
3495,ACCT3495,Compte numéro 3495,Produit
