entry_date,account_id,description,debit,credit
2023-06-18,458,Ecriture automatique 3106,0,24.48
2023-05-04,3772,Ecriture automatique 3107,0,607.16
2023-11-23,116,Ecriture automatique 3108,0,293.34
2023-08-24,3638,Ecriture automatique 3109,0,874.74
2023-09-09,2156,Ecriture automatique 3110,0,46.75
2023-11-08,4135,Ecriture automatique 3111,735.39,0
2023-05-21,1735,Ecriture automatique 3112,0,207.23
2023-02-08,4599,Ecriture automatique 3113,992.69,0
2023-07-08,443,Ecriture automatique 3114,391.02,0
2023-07-09,4710,Ecriture automatique 3115,454.1,0
2023-07-10,4793,Ecriture automatique 3116,936.69,0
2023-05-15,2360,Ecriture automatique 3117,0,965.58
2023-04-20,4801,Ecriture automatique 3118,0,998.52
2023-05-08,2989,Ecriture automatique 3119,362.28,0
2023-08-08,3267,Ecriture automatique 3120,0,327.87
2023-05-26,4316,Ecriture automatique 3121,0,226.92
2023-01-12,1014,Ecriture automatique 3122,746.6,0
2023-09-07,4238,Ecriture automatique 3123,0,216.85
2023-11-22,3092,Ecriture automatique 3124,337.05,0
2023-08-10,2061,Ecriture automatique 3125,0,796.63
2023-01-25,431,Ecriture automatique 3126,0,355.27
2023-08-02,3593,Ecriture automatique 3127,0,714.37
2023-10-30,2594,Ecriture automatique 3128,0,833.83
2023-07-13,747,Ecriture automatique 3129,0,861.72
2023-01-08,2082,Ecriture automatique 3130,941.35,0
2023-01-19,2815,Ecriture automatique 3131,0,77.25
2023-10-10,1159,Ecriture automatique 3132,0,487.17
2023-02-01,3190,Ecriture automatique 3133,0,848.8
2023-03-28,556,Ecriture automatique 3134,0,731.18
2023-04-12,573,Ecriture automatique 3135,0,574.27
2023-01-19,3660,Ecriture automatique 3136,0,263.94
2023-09-25,2641,Ecriture automatique 3137,0,169.56
2023-06-27,71,Ecriture automatique 3138,0,189.12
2023-11-24,1398,Ecriture automatique 3139,581.87,0
2023-11-26,2534,Ecriture automatique 3140,0,359.77
2023-11-14,1945,Ecriture automatique 3141,0,857.91
2023-03-23,575,Ecriture automatique 3142,435.51,0
2023-05-08,3834,Ecriture automatique 3143,0,987.19
2023-03-02,103,Ecriture automatique 3144,542.0,0
2023-02-13,1410,Ecriture automatique 3145,0,117.27
2023-07-21,162,Ecriture automatique 3146,611.24,0
2023-09-25,290,Ecriture automatique 3147,0,605.11
2023-08-07,1976,Ecriture automatique 3148,841.77,0
2023-10-17,112,Ecriture automatique 3149,952.46,0
2023-10-09,719,Ecriture automatique 3150,0,190.58
2023-08-15,1402,Ecriture automatique 3151,0,504.15
2023-06-16,4283,Ecriture automatique 3152,0,372.62
2023-02-18,4940,Ecriture automatique 3153,674.61,0
2023-02-04,2953,Ecriture automatique 3154,866.4,0
2023-07-05,2646,Ecriture automatique 3155,164.35,0
2023-12-07,961,Ecriture automatique 3156,163.81,0
2023-01-07,4291,Ecriture automatique 3157,0,372.77
2023-04-25,4691,Ecriture automatique 3158,0,485.24
2023-06-26,1969,Ecriture automatique 3159,850.81,0
2023-12-09,390,Ecriture automatique 3160,777.78,0
2023-08-20,3229,Ecriture automatique 3161,157.92,0
2023-01-02,1216,Ecriture automatique 3162,0,958.26
2023-07-03,1016,Ecriture automatique 3163,776.29,0
2023-08-08,3482,Ecriture automatique 3164,0,417.73
2023-04-28,4924,Ecriture automatique 3165,576.7,0
2023-07-22,4913,Ecriture automatique 3166,658.58,0
2023-06-29,4658,Ecriture automatique 3167,183.97,0
2023-10-07,845,Ecriture automatique 3168,0,184.65
2023-12-02,1773,Ecriture automatique 3169,0,833.09
2023-05-16,3944,Ecriture automatique 3170,0,518.13
2023-07-12,1605,Ecriture automatique 3171,764.78,0
2023-06-16,976,Ecriture automatique 3172,491.56,0
2023-09-17,42,Ecriture automatique 3173,905.95,0
2023-12-26,2598,Ecriture automatique 3174,0,976.24
2023-09-03,3621,Ecriture automatique 3175,683.35,0
2023-09-10,1778,Ecriture automatique 3176,88.62,0
2023-05-01,4894,Ecriture automatique 3177,0,435.92
2023-06-30,971,Ecriture automatique 3178,326.72,0
2023-05-18,4499,Ecriture automatique 3179,475.53,0
2023-01-05,4940,Ecriture automatique 3180,776.98,0
2023-05-25,2222,Ecriture automatique 3181,955.66,0
2023-10-13,1423,Ecriture automatique 3182,402.53,0
2023-01-30,260,Ecriture automatique 3183,0,942.59
2023-09-03,3611,Ecriture automatique 3184,592.64,0
2023-10-12,4129,Ecriture automatique 3185,379.09,0
2023-02-05,1767,Ecriture automatique 3186,574.43,0
2023-11-24,4940,Ecriture automatique 3187,410.91,0
2023-11-05,4819,Ecriture automatique 3188,353.05,0
2023-02-10,4813,Ecriture automatique 3189,648.66,0
2023-10-09,2314,Ecriture automatique 3190,0,676.08
2023-07-11,1310,Ecriture automatique 3191,872.47,0
2023-06-04,2149,Ecriture automatique 3192,0,385.16
2023-02-25,404,Ecriture automatique 3193,0,285.23
2023-09-18,4422,Ecriture automatique 3194,539.76,0
2023-04-01,4086,Ecriture automatique 3195,0,396.3
2023-12-07,4928,Ecriture automatique 3196,792.36,0
2023-03-16,2679,Ecriture automatique 3197,426.43,0
2023-03-22,4208,Ecriture automatique 3198,876.49,0
2023-02-27,354,Ecriture automatique 3199,799.94,0
2023-08-06,1475,Ecriture automatique 3200,210.63,0
2023-01-03,4474,Ecriture automatique 3201,0,478.12
2023-01-20,3821,Ecriture automatique 3202,0,512.82
2023-07-03,2482,Ecriture automatique 3203,427.48,0
2023-01-01,156,Ecriture automatique 3204,0,567.49
2023-05-28,1539,Ecriture automatique 3205,0,571.91
2023-10-24,3030,Ecriture automatique 3206,0,675.74
2023-09-09,2333,Ecriture automatique 3207,465.07,0
2023-09-08,1186,Ecriture automatique 3208,0,56.66
2023-10-14,2150,Ecriture automatique 3209,858.41,0
2023-11-30,1471,Ecriture automatique 3210,0,550.72
2023-11-21,4603,Ecriture automatique 3211,0,182.53
2023-11-29,4401,Ecriture automatique 3212,0,307.08
2023-11-24,3312,Ecriture automatique 3213,0,851.58
2023-02-04,1350,Ecriture automatique 3214,0,435.31
2023-12-01,947,Ecriture automatique 3215,0,855.57
2023-12-30,1735,Ecriture automatique 3216,0,229.5
2023-06-08,4770,Ecriture automatique 3217,0,667.26
2023-04-06,797,Ecriture automatique 3218,0,561.46
2023-07-01,2821,Ecriture automatique 3219,657.36,0
2023-02-02,1548,Ecriture automatique 3220,0,791.68
2023-09-12,2370,Ecriture automatique 3221,599.27,0
2023-06-15,243,Ecriture automatique 3222,0,521.18
2023-01-30,4215,Ecriture automatique 3223,716.76,0
2023-06-30,4745,Ecriture automatique 3224,0,210.45
2023-11-15,3349,Ecriture automatique 3225,0,362.94
2023-02-26,4969,Ecriture automatique 3226,650.23,0
2023-05-24,138,Ecriture automatique 3227,0,642.83
2023-09-28,2282,Ecriture automatique 3228,605.24,0
2023-02-09,4726,Ecriture automatique 3229,221.21,0
2023-10-10,1468,Ecriture automatique 3230,644.79,0
2023-05-28,1097,Ecriture automatique 3231,0,352.21
2023-04-08,4788,Ecriture automatique 3232,0,199.97
2023-08-05,2629,Ecriture automatique 3233,536.81,0
2023-02-28,57,Ecriture automatique 3234,677.99,0
2023-08-01,2951,Ecriture automatique 3235,0,59.32
2023-12-15,2821,Ecriture automatique 3236,272.09,0
2023-12-23,2525,Ecriture automatique 3237,823.67,0
2023-05-21,3314,Ecriture automatique 3238,82.18,0
2023-11-07,3187,Ecriture automatique 3239,325.58,0
2023-06-13,411,Ecriture automatique 3240,242.58,0
2023-01-15,1270,Ecriture automatique 3241,99.01,0
2023-06-21,4278,Ecriture automatique 3242,831.51,0
2023-09-18,2374,Ecriture automatique 3243,24.56,0
2023-06-17,436,Ecriture automatique 3244,892.47,0
2023-12-20,3923,Ecriture automatique 3245,0,971.75
2023-09-13,2128,Ecriture automatique 3246,30.75,0
2023-08-31,4143,Ecriture automatique 3247,994.44,0
2023-03-27,4658,Ecriture automatique 3248,0,740.71
2023-11-10,3147,Ecriture automatique 3249,957.41,0
2023-06-23,2675,Ecriture automatique 3250,106.88,0
2023-12-14,3994,Ecriture automatique 3251,785.33,0
2023-08-29,1751,Ecriture automatique 3252,840.24,0
2023-03-29,3234,Ecriture automatique 3253,0,134.34
2023-08-05,1194,Ecriture automatique 3254,0,922.99
2023-10-05,3280,Ecriture automatique 3255,762.63,0
2023-03-26,2531,Ecriture automatique 3256,0,680.06
2023-08-21,856,Ecriture automatique 3257,724.22,0
2023-01-04,3459,Ecriture automatique 3258,411.53,0
2023-06-09,1584,Ecriture automatique 3259,0,572.95
2023-05-08,71,Ecriture automatique 3260,0,457.96
2023-01-31,862,Ecriture automatique 3261,688.42,0
2023-11-25,3288,Ecriture automatique 3262,877.29,0
2023-12-05,3238,Ecriture automatique 3263,722.14,0
2023-09-24,2827,Ecriture automatique 3264,463.68,0
2023-07-09,3484,Ecriture automatique 3265,0,994.56
2023-01-16,4843,Ecriture automatique 3266,0,948.84
2023-11-29,2751,Ecriture automatique 3267,0,128.41
2023-08-14,1648,Ecriture automatique 3268,0,208.17
2023-02-14,3205,Ecriture automatique 3269,509.77,0
2023-12-31,470,Ecriture automatique 3270,590.51,0
2023-03-10,1213,Ecriture automatique 3271,0,896.5
2023-05-12,2067,Ecriture automatique 3272,689.07,0
2023-01-21,1108,Ecriture automatique 3273,926.42,0
2023-05-23,3608,Ecriture automatique 3274,40.91,0
2023-05-07,3822,Ecriture automatique 3275,870.7,0
2023-12-01,4698,Ecriture automatique 3276,0,720.83
2023-02-16,2402,Ecriture automatique 3277,269.25,0
2023-11-25,985,Ecriture automatique 3278,630.18,0
2023-04-13,4666,Ecriture automatique 3279,0,100.18
2023-11-15,560,Ecriture automatique 3280,857.19,0
2023-10-26,2810,Ecriture automatique 3281,843.42,0
2023-04-15,2154,Ecriture automatique 3282,0,686.79
2023-06-20,1254,Ecriture automatique 3283,0,810.15
2023-01-21,1111,Ecriture automatique 3284,0,641.36
2023-05-10,4362,Ecriture automatique 3285,0,86.47
2023-05-18,3892,Ecriture automatique 3286,0,682.19
2023-07-16,1769,Ecriture automatique 3287,362.16,0
2023-01-29,1852,Ecriture automatique 3288,0,934.67
2023-05-02,602,Ecriture automatique 3289,763.99,0
2023-02-14,616,Ecriture automatique 3290,152.46,0
2023-10-10,4825,Ecriture automatique 3291,876.03,0
2023-05-07,2908,Ecriture automatique 3292,0,639.6
2023-01-22,856,Ecriture automatique 3293,0,960.19
2023-11-15,2109,Ecriture automatique 3294,114.42,0
2023-07-11,3073,Ecriture automatique 3295,0,587.6
2023-05-20,3228,Ecriture automatique 3296,193.25,0
2023-03-15,2074,Ecriture automatique 3297,532.34,0
2023-07-07,256,Ecriture automatique 3298,0,360.95
2023-04-25,58,Ecriture automatique 3299,0,808.16
2023-04-22,2956,Ecriture automatique 3300,0,962.11
2023-08-06,1484,Ecriture automatique 3301,0,721.16
2023-05-10,1236,Ecriture automatique 3302,938.52,0
2023-03-19,1490,Ecriture automatique 3303,72.96,0
2023-08-20,3492,Ecriture automatique 3304,957.25,0
2023-10-13,1809,Ecriture automatique 3305,0,771.46
2023-03-09,1380,Ecriture automatique 3306,980.57,0
2023-12-26,2353,Ecriture automatique 3307,0,786.88
2023-03-30,4429,Ecriture automatique 3308,286.82,0
2023-09-23,2711,Ecriture automatique 3309,0,848.68
2023-04-19,712,Ecriture automatique 3310,565.76,0
2023-05-23,2076,Ecriture automatique 3311,0,981.47
2023-09-12,1528,Ecriture automatique 3312,552.03,0
2023-11-14,394,Ecriture automatique 3313,0,966.94
2023-04-30,279,Ecriture automatique 3314,0,724.84
2023-05-20,371,Ecriture automatique 3315,571.84,0
2023-04-12,2012,Ecriture automatique 3316,812.13,0
2023-03-23,4559,Ecriture automatique 3317,223.72,0
2023-04-08,2145,Ecriture automatique 3318,0,508.42
2023-03-09,1429,Ecriture automatique 3319,0,566.59
2023-12-03,2676,Ecriture automatique 3320,627.58,0
2023-07-20,1048,Ecriture automatique 3321,0,317.23
2023-12-24,602,Ecriture automatique 3322,0,231.07
2023-04-06,875,Ecriture automatique 3323,710.07,0
2023-12-08,1880,Ecriture automatique 3324,0,686.44
2023-06-09,2054,Ecriture automatique 3325,0,701.62
2023-02-22,2796,Ecriture automatique 3326,126.42,0
2023-12-26,3214,Ecriture automatique 3327,0,560.04
2023-05-23,2281,Ecriture automatique 3328,0,442.77
2023-07-16,3975,Ecriture automatique 3329,0,567.01
2023-03-18,3609,Ecriture automatique 3330,0,534.46
2023-10-01,4868,Ecriture automatique 3331,906.98,0
2023-06-23,3158,Ecriture automatique 3332,236.26,0
2023-05-18,1517,Ecriture automatique 3333,849.74,0
2023-09-06,2685,Ecriture automatique 3334,0,603.72
2023-01-06,841,Ecriture automatique 3335,0,234.68
2023-08-21,779,Ecriture automatique 3336,898.87,0
2023-07-19,1527,Ecriture automatique 3337,693.01,0
2023-08-26,580,Ecriture automatique 3338,0,709.24
2023-12-17,3139,Ecriture automatique 3339,0,108.82
2023-06-24,1651,Ecriture automatique 3340,678.91,0
2023-05-28,3814,Ecriture automatique 3341,734.81,0
2023-03-09,73,Ecriture automatique 3342,263.44,0
2023-04-30,2539,Ecriture automatique 3343,905.32,0
2023-12-12,3571,Ecriture automatique 3344,0,651.78
2023-03-23,1788,Ecriture automatique 3345,49.1,0
2023-03-02,3031,Ecriture automatique 3346,0,309.49
2023-05-26,1151,Ecriture automatique 3347,465.35,0
2023-01-03,1748,Ecriture automatique 3348,0,323.92
2023-02-22,4746,Ecriture automatique 3349,228.37,0
2023-12-24,3785,Ecriture automatique 3350,0,437.89
2023-06-29,3728,Ecriture automatique 3351,0,352.91
2023-01-15,2223,Ecriture automatique 3352,0,394.88
2023-03-14,693,Ecriture automatique 3353,837.93,0
2023-05-14,740,Ecriture automatique 3354,0,947.72
2023-09-01,369,Ecriture automatique 3355,552.97,0
2023-04-23,3608,Ecriture automatique 3356,0,721.3
2023-07-01,1032,Ecriture automatique 3357,751.17,0
2023-10-23,704,Ecriture automatique 3358,290.63,0
2023-09-07,2033,Ecriture automatique 3359,0,121.62
2023-09-01,4848,Ecriture automatique 3360,133.17,0
2023-01-04,4087,Ecriture automatique 3361,0,645.91
2023-12-21,4904,Ecriture automatique 3362,0,822.67
2023-08-12,1572,Ecriture automatique 3363,0,336.65
2023-03-03,4360,Ecriture automatique 3364,0,633.63
2023-02-12,2177,Ecriture automatique 3365,0,504.27
2023-01-28,3318,Ecriture automatique 3366,0,206.48
2023-06-30,4043,Ecriture automatique 3367,0,694.52
2023-04-09,494,Ecriture automatique 3368,0,149.73
2023-12-22,3252,Ecriture automatique 3369,764.05,0
2023-05-24,4827,Ecriture automatique 3370,0,167.58
2023-07-21,4401,Ecriture automatique 3371,790.62,0
2023-11-29,3983,Ecriture automatique 3372,421.47,0
2023-09-26,3676,Ecriture automatique 3373,538.76,0
2023-01-04,4918,Ecriture automatique 3374,0,185.66
2023-04-17,4762,Ecriture automatique 3375,519.58,0
2023-06-01,4663,Ecriture automatique 3376,0,958.61
2023-05-28,3440,Ecriture automatique 3377,0,352.97
2023-12-11,1477,Ecriture automatique 3378,518.37,0
2023-08-20,4450,Ecriture automatique 3379,0,119.95
2023-04-03,364,Ecriture automatique 3380,0,539.59
2023-06-10,1209,Ecriture automatique 3381,862.43,0
2023-01-28,782,Ecriture automatique 3382,867.36,0
2023-07-29,4383,Ecriture automatique 3383,32.45,0
2023-12-26,3550,Ecriture automatique 3384,561.83,0
2023-05-28,2009,Ecriture automatique 3385,584.13,0
2023-11-01,4780,Ecriture automatique 3386,96.03,0
2023-12-20,3159,Ecriture automatique 3387,0,630.82
2023-02-13,4014,Ecriture automatique 3388,699.28,0
2023-03-11,4601,Ecriture automatique 3389,0,97.96
2023-08-11,4318,Ecriture automatique 3390,0,999.86
2023-06-18,1255,Ecriture automatique 3391,0,117.02
2023-06-09,549,Ecriture automatique 3392,0,599.66
2023-01-17,3379,Ecriture automatique 3393,148.89,0
2023-08-19,1251,Ecriture automatique 3394,0,752.32
2023-02-22,736,Ecriture automatique 3395,250.91,0
2023-11-30,3177,Ecriture automatique 3396,403.44,0
2023-10-28,4276,Ecriture automatique 3397,760.51,0
2023-02-17,1263,Ecriture automatique 3398,671.28,0
2023-02-23,4389,Ecriture automatique 3399,0,370.83
2023-08-24,2778,Ecriture automatique 3400,289.32,0
2023-04-27,3297,Ecriture automatique 3401,490.59,0
2023-09-26,546,Ecriture automatique 3402,0,969.08
2023-05-29,456,Ecriture automatique 3403,0,690.42
2023-06-09,2304,Ecriture automatique 3404,0,469.34
2023-11-14,191,Ecriture automatique 3405,0,578.3
2023-08-04,3408,Ecriture automatique 3406,878.9,0
2023-03-18,2170,Ecriture automatique 3407,0,380.06
2023-08-13,4614,Ecriture automatique 3408,0,18.59
2023-01-21,4055,Ecriture automatique 3409,0,900.85
2023-03-10,1309,Ecriture automatique 3410,427.5,0
2023-04-14,1233,Ecriture automatique 3411,0,592.47
2023-12-10,4226,Ecriture automatique 3412,350.6,0
2023-03-28,173,Ecriture automatique 3413,0,351.95
2023-07-30,1534,Ecriture automatique 3414,410.82,0
2023-09-23,1808,Ecriture automatique 3415,445.16,0
2023-01-28,288,Ecriture automatique 3416,0,913.68
2023-10-29,3340,Ecriture automatique 3417,822.39,0
2023-08-04,1276,Ecriture automatique 3418,191.07,0
2023-09-03,2645,Ecriture automatique 3419,0,911.52
2023-05-18,4859,Ecriture automatique 3420,0,743.19
2023-11-10,4733,Ecriture automatique 3421,330.29,0
2023-06-21,1302,Ecriture automatique 3422,143.59,0
2023-04-26,733,Ecriture automatique 3423,0,173.61
2023-07-19,2968,Ecriture automatique 3424,257.04,0
2023-08-26,1401,Ecriture automatique 3425,100.88,0
2023-12-02,3227,Ecriture automatique 3426,0,506.36
2023-07-11,2298,Ecriture automatique 3427,647.96,0
2023-09-24,873,Ecriture automatique 3428,0,153.48
2023-07-26,4394,Ecriture automatique 3429,0,194.26
2023-03-04,1628,Ecriture automatique 3430,0,787.26
2023-04-15,987,Ecriture automatique 3431,0,482.73
2023-09-26,2956,Ecriture automatique 3432,19.51,0
2023-01-10,1052,Ecriture automatique 3433,0,977.5
2023-08-18,2339,Ecriture automatique 3434,0,358.25
2023-04-22,126,Ecriture automatique 3435,968.89,0
2023-12-03,4130,Ecriture automatique 3436,648.15,0
2023-07-13,3086,Ecriture automatique 3437,0,88.02
2023-11-30,606,Ecriture automatique 3438,0,62.51
2023-02-23,2058,Ecriture automatique 3439,124.08,0
2023-02-21,3236,Ecriture automatique 3440,0,339.23
2023-04-11,2714,Ecriture automatique 3441,0,781.52
2023-10-06,3084,Ecriture automatique 3442,0,730.26
2023-03-24,1769,Ecriture automatique 3443,0,15.38
2023-02-07,4455,Ecriture automatique 3444,569.36,0
2023-04-25,1435,Ecriture automatique 3445,0,234.64
2023-07-25,2541,Ecriture automatique 3446,0,531.49
2023-07-16,1048,Ecriture automatique 3447,0,515.31
2023-01-01,2980,Ecriture automatique 3448,140.98,0
2023-03-12,726,Ecriture automatique 3449,0,977.07
2023-10-12,3279,Ecriture automatique 3450,582.69,0
2023-04-02,2715,Ecriture automatique 3451,664.99,0
2023-06-04,3309,Ecriture automatique 3452,0,327.57
2023-11-07,1849,Ecriture automatique 3453,0,982.88
2023-05-04,513,Ecriture automatique 3454,0,348.84
2023-06-29,2129,Ecriture automatique 3455,0,876.99
2023-03-29,2455,Ecriture automatique 3456,351.03,0
2023-10-31,856,Ecriture automatique 3457,0,851.73
2023-02-15,4650,Ecriture automatique 3458,0,639.42
2023-10-06,2015,Ecriture automatique 3459,0,895.82
2023-02-02,2125,Ecriture automatique 3460,0,861.75
2023-07-30,1385,Ecriture automatique 3461,813.44,0
2023-07-23,1022,Ecriture automatique 3462,359.97,0
2023-12-02,2235,Ecriture automatique 3463,0,676.14
2023-06-24,4094,Ecriture automatique 3464,0,538.36
2023-01-22,2420,Ecriture automatique 3465,0,592.65
2023-02-15,4330,Ecriture automatique 3466,0,253.94
2023-02-10,3740,Ecriture automatique 3467,907.52,0
2023-11-12,4883,Ecriture automatique 3468,320.41,0
2023-07-10,380,Ecriture automatique 3469,266.62,0
2023-09-22,1919,Ecriture automatique 3470,766.48,0
2023-02-07,1744,Ecriture automatique 3471,587.5,0
2023-06-09,1329,Ecriture automatique 3472,397.37,0
2023-07-24,1228,Ecriture automatique 3473,369.97,0
2023-05-21,4526,Ecriture automatique 3474,0,824.06
2023-07-10,125,Ecriture automatique 3475,725.08,0
